"region","technology","year"
"Argentina","coal (conv pul) (dry cooling)",2005
"Argentina","coal (conv pul) (dry cooling)",2010
"Argentina","coal (conv pul) (dry cooling)",2015
"Argentina","coal (conv pul) (dry cooling)",2020
"Argentina","coal (conv pul) (dry cooling)",2025
"Argentina","coal (conv pul) (dry cooling)",2030
"Argentina","coal (conv pul) (dry cooling)",2035
"Argentina","coal (conv pul) (dry cooling)",2040
"Argentina","coal (conv pul) (dry cooling)",2045
"Argentina","coal (conv pul) (dry cooling)",2050
"Argentina","coal (conv pul) (dry cooling)",2055
"Argentina","coal (conv pul) (dry cooling)",2060
"Argentina","coal (conv pul) (dry cooling)",2065
"Argentina","coal (conv pul) (dry cooling)",2070
"Argentina","coal (conv pul) (dry cooling)",2075
"Argentina","coal (conv pul) (dry cooling)",2080
"Argentina","coal (conv pul) (dry cooling)",2085
"Argentina","coal (conv pul) (dry cooling)",2090
"Argentina","coal (conv pul) (dry cooling)",2095
"Argentina","coal (conv pul) (dry cooling)",2100
"Argentina","coal (IGCC) (once through)",1975
"Argentina","coal (IGCC) (once through)",1990
"Argentina","coal (IGCC) (once through)",2005
"Argentina","coal (IGCC) (once through)",2010
"Argentina","coal (IGCC) (once through)",2015
"Argentina","coal (IGCC) (once through)",2020
"Argentina","coal (IGCC) (once through)",2025
"Argentina","coal (IGCC) (once through)",2030
"Argentina","coal (IGCC) (once through)",2035
"Argentina","coal (IGCC) (once through)",2040
"Argentina","coal (IGCC) (once through)",2045
"Argentina","coal (IGCC) (once through)",2050
"Argentina","coal (IGCC) (once through)",2055
"Argentina","coal (IGCC) (once through)",2060
"Argentina","coal (IGCC) (once through)",2065
"Argentina","coal (IGCC) (once through)",2070
"Argentina","coal (IGCC) (once through)",2075
"Argentina","coal (IGCC) (once through)",2080
"Argentina","coal (IGCC) (once through)",2085
"Argentina","coal (IGCC) (once through)",2090
"Argentina","coal (IGCC) (once through)",2095
"Argentina","coal (IGCC) (once through)",2100
"Argentina","coal (IGCC) (seawater)",1975
"Argentina","coal (IGCC) (seawater)",1990
"Argentina","coal (IGCC) (seawater)",2005
"Argentina","coal (IGCC) (seawater)",2010
"Argentina","coal (IGCC) (seawater)",2015
"Argentina","coal (IGCC) (seawater)",2020
"Argentina","coal (IGCC) (seawater)",2025
"Argentina","coal (IGCC) (seawater)",2030
"Argentina","coal (IGCC) (seawater)",2035
"Argentina","coal (IGCC) (seawater)",2040
"Argentina","coal (IGCC) (seawater)",2045
"Argentina","coal (IGCC) (seawater)",2050
"Argentina","coal (IGCC) (seawater)",2055
"Argentina","coal (IGCC) (seawater)",2060
"Argentina","coal (IGCC) (seawater)",2065
"Argentina","coal (IGCC) (seawater)",2070
"Argentina","coal (IGCC) (seawater)",2075
"Argentina","coal (IGCC) (seawater)",2080
"Argentina","coal (IGCC) (seawater)",2085
"Argentina","coal (IGCC) (seawater)",2090
"Argentina","coal (IGCC) (seawater)",2095
"Argentina","coal (IGCC) (seawater)",2100
"Argentina","coal (IGCC) (recirculating)",1975
"Argentina","coal (IGCC) (recirculating)",1990
"Argentina","coal (IGCC) (recirculating)",2005
"Argentina","coal (IGCC) (recirculating)",2010
"Argentina","coal (IGCC) (recirculating)",2015
"Argentina","coal (IGCC) (recirculating)",2020
"Argentina","coal (IGCC) (recirculating)",2025
"Argentina","coal (IGCC) (recirculating)",2030
"Argentina","coal (IGCC) (recirculating)",2035
"Argentina","coal (IGCC) (recirculating)",2040
"Argentina","coal (IGCC) (recirculating)",2045
"Argentina","coal (IGCC) (recirculating)",2050
"Argentina","coal (IGCC) (recirculating)",2055
"Argentina","coal (IGCC) (recirculating)",2060
"Argentina","coal (IGCC) (recirculating)",2065
"Argentina","coal (IGCC) (recirculating)",2070
"Argentina","coal (IGCC) (recirculating)",2075
"Argentina","coal (IGCC) (recirculating)",2080
"Argentina","coal (IGCC) (recirculating)",2085
"Argentina","coal (IGCC) (recirculating)",2090
"Argentina","coal (IGCC) (recirculating)",2095
"Argentina","coal (IGCC) (recirculating)",2100
"Argentina","coal (IGCC) (dry cooling)",1975
"Argentina","coal (IGCC) (dry cooling)",1990
"Argentina","coal (IGCC) (dry cooling)",2005
"Argentina","coal (IGCC) (dry cooling)",2010
"Argentina","coal (IGCC) (dry cooling)",2015
"Argentina","coal (IGCC) (dry cooling)",2020
"Argentina","coal (IGCC) (dry cooling)",2025
"Argentina","coal (IGCC) (dry cooling)",2030
"Argentina","coal (IGCC) (dry cooling)",2035
"Argentina","coal (IGCC) (dry cooling)",2040
"Argentina","coal (IGCC) (dry cooling)",2045
"Argentina","coal (IGCC) (dry cooling)",2050
"Argentina","coal (IGCC) (dry cooling)",2055
"Argentina","coal (IGCC) (dry cooling)",2060
"Argentina","coal (IGCC) (dry cooling)",2065
"Argentina","coal (IGCC) (dry cooling)",2070
"Argentina","coal (IGCC) (dry cooling)",2075
"Argentina","coal (IGCC) (dry cooling)",2080
"Argentina","coal (IGCC) (dry cooling)",2085
"Argentina","coal (IGCC) (dry cooling)",2090
"Argentina","coal (IGCC) (dry cooling)",2095
"Argentina","coal (IGCC) (dry cooling)",2100
"Argentina","coal (conv pul CCS) (once through)",1975
"Argentina","coal (conv pul CCS) (once through)",1990
"Argentina","coal (conv pul CCS) (once through)",2005
"Argentina","coal (conv pul CCS) (once through)",2010
"Argentina","coal (conv pul CCS) (once through)",2015
"Argentina","coal (conv pul CCS) (once through)",2020
"Argentina","coal (conv pul CCS) (once through)",2025
"Argentina","coal (conv pul CCS) (once through)",2030
"Argentina","coal (conv pul CCS) (once through)",2035
"Argentina","coal (conv pul CCS) (once through)",2040
"Argentina","coal (conv pul CCS) (once through)",2045
"Argentina","coal (conv pul CCS) (once through)",2050
"Argentina","coal (conv pul CCS) (once through)",2055
"Argentina","coal (conv pul CCS) (once through)",2060
"Argentina","coal (conv pul CCS) (once through)",2065
"Argentina","coal (conv pul CCS) (once through)",2070
"Argentina","coal (conv pul CCS) (once through)",2075
"Argentina","coal (conv pul CCS) (once through)",2080
"Argentina","coal (conv pul CCS) (once through)",2085
"Argentina","coal (conv pul CCS) (once through)",2090
"Argentina","coal (conv pul CCS) (once through)",2095
"Argentina","coal (conv pul CCS) (once through)",2100
"Argentina","coal (conv pul CCS) (seawater)",1975
"Argentina","coal (conv pul CCS) (seawater)",1990
"Argentina","coal (conv pul CCS) (seawater)",2005
"Argentina","coal (conv pul CCS) (seawater)",2010
"Argentina","coal (conv pul CCS) (seawater)",2015
"Argentina","coal (conv pul CCS) (seawater)",2020
"Argentina","coal (conv pul CCS) (seawater)",2025
"Argentina","coal (conv pul CCS) (seawater)",2030
"Argentina","coal (conv pul CCS) (seawater)",2035
"Argentina","coal (conv pul CCS) (seawater)",2040
"Argentina","coal (conv pul CCS) (seawater)",2045
"Argentina","coal (conv pul CCS) (seawater)",2050
"Argentina","coal (conv pul CCS) (seawater)",2055
"Argentina","coal (conv pul CCS) (seawater)",2060
"Argentina","coal (conv pul CCS) (seawater)",2065
"Argentina","coal (conv pul CCS) (seawater)",2070
"Argentina","coal (conv pul CCS) (seawater)",2075
"Argentina","coal (conv pul CCS) (seawater)",2080
"Argentina","coal (conv pul CCS) (seawater)",2085
"Argentina","coal (conv pul CCS) (seawater)",2090
"Argentina","coal (conv pul CCS) (seawater)",2095
"Argentina","coal (conv pul CCS) (seawater)",2100
"Argentina","coal (conv pul CCS) (recirculating)",1975
"Argentina","coal (conv pul CCS) (recirculating)",1990
"Argentina","coal (conv pul CCS) (recirculating)",2005
"Argentina","coal (conv pul CCS) (recirculating)",2010
"Argentina","coal (conv pul CCS) (recirculating)",2015
"Argentina","coal (conv pul CCS) (recirculating)",2020
"Argentina","coal (conv pul CCS) (recirculating)",2025
"Argentina","coal (conv pul CCS) (recirculating)",2030
"Argentina","coal (conv pul CCS) (recirculating)",2035
"Argentina","coal (conv pul CCS) (recirculating)",2040
"Argentina","coal (conv pul CCS) (recirculating)",2045
"Argentina","coal (conv pul CCS) (recirculating)",2050
"Argentina","coal (conv pul CCS) (recirculating)",2055
"Argentina","coal (conv pul CCS) (recirculating)",2060
"Argentina","coal (conv pul CCS) (recirculating)",2065
"Argentina","coal (conv pul CCS) (recirculating)",2070
"Argentina","coal (conv pul CCS) (recirculating)",2075
"Argentina","coal (conv pul CCS) (recirculating)",2080
"Argentina","coal (conv pul CCS) (recirculating)",2085
"Argentina","coal (conv pul CCS) (recirculating)",2090
"Argentina","coal (conv pul CCS) (recirculating)",2095
"Argentina","coal (conv pul CCS) (recirculating)",2100
"Argentina","coal (conv pul CCS) (dry cooling)",1975
"Argentina","coal (conv pul CCS) (dry cooling)",1990
"Argentina","coal (conv pul CCS) (dry cooling)",2005
"Argentina","coal (conv pul CCS) (dry cooling)",2010
"Argentina","coal (conv pul CCS) (dry cooling)",2015
"Argentina","coal (conv pul CCS) (dry cooling)",2020
"Argentina","coal (conv pul CCS) (dry cooling)",2025
"Argentina","coal (conv pul CCS) (dry cooling)",2030
"Argentina","coal (conv pul CCS) (dry cooling)",2035
"Argentina","coal (conv pul CCS) (dry cooling)",2040
"Argentina","coal (conv pul CCS) (dry cooling)",2045
"Argentina","coal (conv pul CCS) (dry cooling)",2050
"Argentina","coal (conv pul CCS) (dry cooling)",2055
"Argentina","coal (conv pul CCS) (dry cooling)",2060
"Argentina","coal (conv pul CCS) (dry cooling)",2065
"Argentina","coal (conv pul CCS) (dry cooling)",2070
"Argentina","coal (conv pul CCS) (dry cooling)",2075
"Argentina","coal (conv pul CCS) (dry cooling)",2080
"Argentina","coal (conv pul CCS) (dry cooling)",2085
"Argentina","coal (conv pul CCS) (dry cooling)",2090
"Argentina","coal (conv pul CCS) (dry cooling)",2095
"Argentina","coal (conv pul CCS) (dry cooling)",2100
"Argentina","coal (IGCC CCS) (once through)",1975
"Argentina","coal (IGCC CCS) (once through)",1990
"Argentina","coal (IGCC CCS) (once through)",2005
"Argentina","coal (IGCC CCS) (once through)",2010
"Argentina","coal (IGCC CCS) (once through)",2015
"Argentina","coal (IGCC CCS) (once through)",2020
"Argentina","coal (IGCC CCS) (once through)",2025
"Argentina","coal (IGCC CCS) (once through)",2030
"Argentina","coal (IGCC CCS) (once through)",2035
"Argentina","coal (IGCC CCS) (once through)",2040
"Argentina","coal (IGCC CCS) (once through)",2045
"Argentina","coal (IGCC CCS) (once through)",2050
"Argentina","coal (IGCC CCS) (once through)",2055
"Argentina","coal (IGCC CCS) (once through)",2060
"Argentina","coal (IGCC CCS) (once through)",2065
"Argentina","coal (IGCC CCS) (once through)",2070
"Argentina","coal (IGCC CCS) (once through)",2075
"Argentina","coal (IGCC CCS) (once through)",2080
"Argentina","coal (IGCC CCS) (once through)",2085
"Argentina","coal (IGCC CCS) (once through)",2090
"Argentina","coal (IGCC CCS) (once through)",2095
"Argentina","coal (IGCC CCS) (once through)",2100
"Argentina","coal (IGCC CCS) (seawater)",1975
"Argentina","coal (IGCC CCS) (seawater)",1990
"Argentina","coal (IGCC CCS) (seawater)",2005
"Argentina","coal (IGCC CCS) (seawater)",2010
"Argentina","coal (IGCC CCS) (seawater)",2015
"Argentina","coal (IGCC CCS) (seawater)",2020
"Argentina","coal (IGCC CCS) (seawater)",2025
"Argentina","coal (IGCC CCS) (seawater)",2030
"Argentina","coal (IGCC CCS) (seawater)",2035
"Argentina","coal (IGCC CCS) (seawater)",2040
"Argentina","coal (IGCC CCS) (seawater)",2045
"Argentina","coal (IGCC CCS) (seawater)",2050
"Argentina","coal (IGCC CCS) (seawater)",2055
"Argentina","coal (IGCC CCS) (seawater)",2060
"Argentina","coal (IGCC CCS) (seawater)",2065
"Argentina","coal (IGCC CCS) (seawater)",2070
"Argentina","coal (IGCC CCS) (seawater)",2075
"Argentina","coal (IGCC CCS) (seawater)",2080
"Argentina","coal (IGCC CCS) (seawater)",2085
"Argentina","coal (IGCC CCS) (seawater)",2090
"Argentina","coal (IGCC CCS) (seawater)",2095
"Argentina","coal (IGCC CCS) (seawater)",2100
"Argentina","coal (IGCC CCS) (recirculating)",1975
"Argentina","coal (IGCC CCS) (recirculating)",1990
"Argentina","coal (IGCC CCS) (recirculating)",2005
"Argentina","coal (IGCC CCS) (recirculating)",2010
"Argentina","coal (IGCC CCS) (recirculating)",2015
"Argentina","coal (IGCC CCS) (recirculating)",2020
"Argentina","coal (IGCC CCS) (recirculating)",2025
"Argentina","coal (IGCC CCS) (recirculating)",2030
"Argentina","coal (IGCC CCS) (recirculating)",2035
"Argentina","coal (IGCC CCS) (recirculating)",2040
"Argentina","coal (IGCC CCS) (recirculating)",2045
"Argentina","coal (IGCC CCS) (recirculating)",2050
"Argentina","coal (IGCC CCS) (recirculating)",2055
"Argentina","coal (IGCC CCS) (recirculating)",2060
"Argentina","coal (IGCC CCS) (recirculating)",2065
"Argentina","coal (IGCC CCS) (recirculating)",2070
"Argentina","coal (IGCC CCS) (recirculating)",2075
"Argentina","coal (IGCC CCS) (recirculating)",2080
"Argentina","coal (IGCC CCS) (recirculating)",2085
"Argentina","coal (IGCC CCS) (recirculating)",2090
"Argentina","coal (IGCC CCS) (recirculating)",2095
"Argentina","coal (IGCC CCS) (recirculating)",2100
"Argentina","coal (IGCC CCS) (dry cooling)",1975
"Argentina","coal (IGCC CCS) (dry cooling)",1990
"Argentina","coal (IGCC CCS) (dry cooling)",2005
"Argentina","coal (IGCC CCS) (dry cooling)",2010
"Argentina","coal (IGCC CCS) (dry cooling)",2015
"Argentina","coal (IGCC CCS) (dry cooling)",2020
"Argentina","coal (IGCC CCS) (dry cooling)",2025
"Argentina","coal (IGCC CCS) (dry cooling)",2030
"Argentina","coal (IGCC CCS) (dry cooling)",2035
"Argentina","coal (IGCC CCS) (dry cooling)",2040
"Argentina","coal (IGCC CCS) (dry cooling)",2045
"Argentina","coal (IGCC CCS) (dry cooling)",2050
"Argentina","coal (IGCC CCS) (dry cooling)",2055
"Argentina","coal (IGCC CCS) (dry cooling)",2060
"Argentina","coal (IGCC CCS) (dry cooling)",2065
"Argentina","coal (IGCC CCS) (dry cooling)",2070
"Argentina","coal (IGCC CCS) (dry cooling)",2075
"Argentina","coal (IGCC CCS) (dry cooling)",2080
"Argentina","coal (IGCC CCS) (dry cooling)",2085
"Argentina","coal (IGCC CCS) (dry cooling)",2090
"Argentina","coal (IGCC CCS) (dry cooling)",2095
"Argentina","coal (IGCC CCS) (dry cooling)",2100
"Argentina","gas (steam/CT) (once through)",1975
"Argentina","gas (steam/CT) (once through)",1990
"Argentina","gas (steam/CT) (once through)",2005
"Argentina","gas (steam/CT) (once through)",2010
"Argentina","gas (steam/CT) (once through)",2015
"Argentina","gas (steam/CT) (once through)",2020
"Argentina","gas (steam/CT) (once through)",2025
"Argentina","gas (steam/CT) (once through)",2030
"Argentina","gas (steam/CT) (once through)",2035
"Argentina","gas (steam/CT) (once through)",2040
"Argentina","gas (steam/CT) (once through)",2045
"Argentina","gas (steam/CT) (once through)",2050
"Argentina","gas (steam/CT) (once through)",2055
"Argentina","gas (steam/CT) (once through)",2060
"Argentina","gas (steam/CT) (once through)",2065
"Argentina","gas (steam/CT) (once through)",2070
"Argentina","gas (steam/CT) (once through)",2075
"Argentina","gas (steam/CT) (once through)",2080
"Argentina","gas (steam/CT) (once through)",2085
"Argentina","gas (steam/CT) (once through)",2090
"Argentina","gas (steam/CT) (once through)",2095
"Argentina","gas (steam/CT) (once through)",2100
"Argentina","gas (steam/CT) (seawater)",1975
"Argentina","gas (steam/CT) (seawater)",1990
"Argentina","gas (steam/CT) (seawater)",2005
"Argentina","gas (steam/CT) (seawater)",2010
"Argentina","gas (steam/CT) (seawater)",2015
"Argentina","gas (steam/CT) (seawater)",2020
"Argentina","gas (steam/CT) (seawater)",2025
"Argentina","gas (steam/CT) (seawater)",2030
"Argentina","gas (steam/CT) (seawater)",2035
"Argentina","gas (steam/CT) (seawater)",2040
"Argentina","gas (steam/CT) (seawater)",2045
"Argentina","gas (steam/CT) (seawater)",2050
"Argentina","gas (steam/CT) (seawater)",2055
"Argentina","gas (steam/CT) (seawater)",2060
"Argentina","gas (steam/CT) (seawater)",2065
"Argentina","gas (steam/CT) (seawater)",2070
"Argentina","gas (steam/CT) (seawater)",2075
"Argentina","gas (steam/CT) (seawater)",2080
"Argentina","gas (steam/CT) (seawater)",2085
"Argentina","gas (steam/CT) (seawater)",2090
"Argentina","gas (steam/CT) (seawater)",2095
"Argentina","gas (steam/CT) (seawater)",2100
"Argentina","gas (steam/CT) (recirculating)",1975
"Argentina","gas (steam/CT) (recirculating)",1990
"Argentina","gas (steam/CT) (recirculating)",2005
"Argentina","gas (steam/CT) (recirculating)",2010
"Argentina","gas (steam/CT) (recirculating)",2015
"Argentina","gas (steam/CT) (recirculating)",2020
"Argentina","gas (steam/CT) (recirculating)",2025
"Argentina","gas (steam/CT) (recirculating)",2030
"Argentina","gas (steam/CT) (recirculating)",2035
"Argentina","gas (steam/CT) (recirculating)",2040
"Argentina","gas (steam/CT) (recirculating)",2045
"Argentina","gas (steam/CT) (recirculating)",2050
"Argentina","gas (steam/CT) (recirculating)",2055
"Argentina","gas (steam/CT) (recirculating)",2060
"Argentina","gas (steam/CT) (recirculating)",2065
"Argentina","gas (steam/CT) (recirculating)",2070
"Argentina","gas (steam/CT) (recirculating)",2075
"Argentina","gas (steam/CT) (recirculating)",2080
"Argentina","gas (steam/CT) (recirculating)",2085
"Argentina","gas (steam/CT) (recirculating)",2090
"Argentina","gas (steam/CT) (recirculating)",2095
"Argentina","gas (steam/CT) (recirculating)",2100
"Argentina","gas (steam/CT) (cooling pond)",1975
"Argentina","gas (steam/CT) (cooling pond)",1990
"Argentina","gas (steam/CT) (cooling pond)",2005
"Argentina","gas (steam/CT) (cooling pond)",2010
"Argentina","gas (steam/CT) (cooling pond)",2015
"Argentina","gas (steam/CT) (cooling pond)",2020
"Argentina","gas (steam/CT) (cooling pond)",2025
"Argentina","gas (steam/CT) (cooling pond)",2030
"Argentina","gas (steam/CT) (cooling pond)",2035
"Argentina","gas (steam/CT) (cooling pond)",2040
"Argentina","gas (steam/CT) (cooling pond)",2045
"Argentina","gas (steam/CT) (cooling pond)",2050
"Argentina","gas (steam/CT) (cooling pond)",2055
"Argentina","gas (steam/CT) (cooling pond)",2060
"Argentina","gas (steam/CT) (cooling pond)",2065
"Argentina","gas (steam/CT) (cooling pond)",2070
"Argentina","gas (steam/CT) (cooling pond)",2075
"Argentina","gas (steam/CT) (cooling pond)",2080
"Argentina","gas (steam/CT) (cooling pond)",2085
"Argentina","gas (steam/CT) (cooling pond)",2090
"Argentina","gas (steam/CT) (cooling pond)",2095
"Argentina","gas (steam/CT) (cooling pond)",2100
"Argentina","gas (steam/CT) (dry cooling)",1975
"Argentina","gas (steam/CT) (dry cooling)",1990
"Argentina","gas (steam/CT) (dry cooling)",2005
"Argentina","gas (steam/CT) (dry cooling)",2010
"Argentina","gas (steam/CT) (dry cooling)",2015
"Argentina","gas (steam/CT) (dry cooling)",2020
"Argentina","gas (steam/CT) (dry cooling)",2025
"Argentina","gas (steam/CT) (dry cooling)",2030
"Argentina","gas (steam/CT) (dry cooling)",2035
"Argentina","gas (steam/CT) (dry cooling)",2040
"Argentina","gas (steam/CT) (dry cooling)",2045
"Argentina","gas (steam/CT) (dry cooling)",2050
"Argentina","gas (steam/CT) (dry cooling)",2055
"Argentina","gas (steam/CT) (dry cooling)",2060
"Argentina","gas (steam/CT) (dry cooling)",2065
"Argentina","gas (steam/CT) (dry cooling)",2070
"Argentina","gas (steam/CT) (dry cooling)",2075
"Argentina","gas (steam/CT) (dry cooling)",2080
"Argentina","gas (steam/CT) (dry cooling)",2085
"Argentina","gas (steam/CT) (dry cooling)",2090
"Argentina","gas (steam/CT) (dry cooling)",2095
"Argentina","gas (steam/CT) (dry cooling)",2100
"Argentina","gas (CC) (once through)",1975
"Argentina","gas (CC) (once through)",1990
"Argentina","gas (CC) (once through)",2005
"Argentina","gas (CC) (once through)",2010
"Argentina","gas (CC) (once through)",2015
"Argentina","gas (CC) (once through)",2020
"Argentina","gas (CC) (once through)",2025
"Argentina","gas (CC) (once through)",2030
"Argentina","gas (CC) (once through)",2035
"Argentina","gas (CC) (once through)",2040
"Argentina","gas (CC) (once through)",2045
"Argentina","gas (CC) (once through)",2050
"Argentina","gas (CC) (once through)",2055
"Argentina","gas (CC) (once through)",2060
"Argentina","gas (CC) (once through)",2065
"Argentina","gas (CC) (once through)",2070
"Argentina","gas (CC) (once through)",2075
"Argentina","gas (CC) (once through)",2080
"Argentina","gas (CC) (once through)",2085
"Argentina","gas (CC) (once through)",2090
"Argentina","gas (CC) (once through)",2095
"Argentina","gas (CC) (once through)",2100
"Argentina","gas (CC) (seawater)",1975
"Argentina","gas (CC) (seawater)",1990
"Argentina","gas (CC) (seawater)",2005
"Argentina","gas (CC) (seawater)",2010
"Argentina","gas (CC) (seawater)",2015
"Argentina","gas (CC) (seawater)",2020
"Argentina","gas (CC) (seawater)",2025
"Argentina","gas (CC) (seawater)",2030
"Argentina","gas (CC) (seawater)",2035
"Argentina","gas (CC) (seawater)",2040
"Argentina","gas (CC) (seawater)",2045
"Argentina","gas (CC) (seawater)",2050
"Argentina","gas (CC) (seawater)",2055
"Argentina","gas (CC) (seawater)",2060
"Argentina","gas (CC) (seawater)",2065
"Argentina","gas (CC) (seawater)",2070
"Argentina","gas (CC) (seawater)",2075
"Argentina","gas (CC) (seawater)",2080
"Argentina","gas (CC) (seawater)",2085
"Argentina","gas (CC) (seawater)",2090
"Argentina","gas (CC) (seawater)",2095
"Argentina","gas (CC) (seawater)",2100
"Argentina","gas (CC) (recirculating)",1975
"Argentina","gas (CC) (recirculating)",1990
"Argentina","gas (CC) (recirculating)",2005
"Argentina","gas (CC) (recirculating)",2010
"Argentina","gas (CC) (recirculating)",2015
"Argentina","gas (CC) (recirculating)",2020
"Argentina","gas (CC) (recirculating)",2025
"Argentina","gas (CC) (recirculating)",2030
"Argentina","gas (CC) (recirculating)",2035
"Argentina","gas (CC) (recirculating)",2040
"Argentina","gas (CC) (recirculating)",2045
"Argentina","gas (CC) (recirculating)",2050
"Argentina","gas (CC) (recirculating)",2055
"Argentina","gas (CC) (recirculating)",2060
"Argentina","gas (CC) (recirculating)",2065
"Argentina","gas (CC) (recirculating)",2070
"Argentina","gas (CC) (recirculating)",2075
"Argentina","gas (CC) (recirculating)",2080
"Argentina","gas (CC) (recirculating)",2085
"Argentina","gas (CC) (recirculating)",2090
"Argentina","gas (CC) (recirculating)",2095
"Argentina","gas (CC) (recirculating)",2100
"Argentina","gas (CC) (cooling pond)",1975
"Argentina","gas (CC) (cooling pond)",1990
"Argentina","gas (CC) (cooling pond)",2005
"Argentina","gas (CC) (cooling pond)",2010
"Argentina","gas (CC) (cooling pond)",2015
"Argentina","gas (CC) (cooling pond)",2020
"Argentina","gas (CC) (cooling pond)",2025
"Argentina","gas (CC) (cooling pond)",2030
"Argentina","gas (CC) (cooling pond)",2035
"Argentina","gas (CC) (cooling pond)",2040
"Argentina","gas (CC) (cooling pond)",2045
"Argentina","gas (CC) (cooling pond)",2050
"Argentina","gas (CC) (cooling pond)",2055
"Argentina","gas (CC) (cooling pond)",2060
"Argentina","gas (CC) (cooling pond)",2065
"Argentina","gas (CC) (cooling pond)",2070
"Argentina","gas (CC) (cooling pond)",2075
"Argentina","gas (CC) (cooling pond)",2080
"Argentina","gas (CC) (cooling pond)",2085
"Argentina","gas (CC) (cooling pond)",2090
"Argentina","gas (CC) (cooling pond)",2095
"Argentina","gas (CC) (cooling pond)",2100
"Argentina","gas (CC) (dry cooling)",1975
"Argentina","gas (CC) (dry cooling)",1990
"Argentina","gas (CC) (dry cooling)",2005
"Argentina","gas (CC) (dry cooling)",2010
"Argentina","gas (CC) (dry cooling)",2015
"Argentina","gas (CC) (dry cooling)",2020
"Argentina","gas (CC) (dry cooling)",2025
"Argentina","gas (CC) (dry cooling)",2030
"Argentina","gas (CC) (dry cooling)",2035
"Argentina","gas (CC) (dry cooling)",2040
"Argentina","gas (CC) (dry cooling)",2045
"Argentina","gas (CC) (dry cooling)",2050
"Argentina","gas (CC) (dry cooling)",2055
"Argentina","gas (CC) (dry cooling)",2060
"Argentina","gas (CC) (dry cooling)",2065
"Argentina","gas (CC) (dry cooling)",2070
"Argentina","gas (CC) (dry cooling)",2075
"Argentina","gas (CC) (dry cooling)",2080
"Argentina","gas (CC) (dry cooling)",2085
"Argentina","gas (CC) (dry cooling)",2090
"Argentina","gas (CC) (dry cooling)",2095
"Argentina","gas (CC) (dry cooling)",2100
"Argentina","gas (CC CCS) (once through)",1975
"Argentina","gas (CC CCS) (once through)",1990
"Argentina","gas (CC CCS) (once through)",2005
"Argentina","gas (CC CCS) (once through)",2010
"Argentina","gas (CC CCS) (once through)",2015
"Argentina","gas (CC CCS) (once through)",2020
"Argentina","gas (CC CCS) (once through)",2025
"Argentina","gas (CC CCS) (once through)",2030
"Argentina","gas (CC CCS) (once through)",2035
"Argentina","gas (CC CCS) (once through)",2040
"Argentina","gas (CC CCS) (once through)",2045
"Argentina","gas (CC CCS) (once through)",2050
"Argentina","gas (CC CCS) (once through)",2055
"Argentina","gas (CC CCS) (once through)",2060
"Argentina","gas (CC CCS) (once through)",2065
"Argentina","gas (CC CCS) (once through)",2070
"Argentina","gas (CC CCS) (once through)",2075
"Argentina","gas (CC CCS) (once through)",2080
"Argentina","gas (CC CCS) (once through)",2085
"Argentina","gas (CC CCS) (once through)",2090
"Argentina","gas (CC CCS) (once through)",2095
"Argentina","gas (CC CCS) (once through)",2100
"Argentina","gas (CC CCS) (seawater)",1975
"Argentina","gas (CC CCS) (seawater)",1990
"Argentina","gas (CC CCS) (seawater)",2005
"Argentina","gas (CC CCS) (seawater)",2010
"Argentina","gas (CC CCS) (seawater)",2015
"Argentina","gas (CC CCS) (seawater)",2020
"Argentina","gas (CC CCS) (seawater)",2025
"Argentina","gas (CC CCS) (seawater)",2030
"Argentina","gas (CC CCS) (seawater)",2035
"Argentina","gas (CC CCS) (seawater)",2040
"Argentina","gas (CC CCS) (seawater)",2045
"Argentina","gas (CC CCS) (seawater)",2050
"Argentina","gas (CC CCS) (seawater)",2055
"Argentina","gas (CC CCS) (seawater)",2060
"Argentina","gas (CC CCS) (seawater)",2065
"Argentina","gas (CC CCS) (seawater)",2070
"Argentina","gas (CC CCS) (seawater)",2075
"Argentina","gas (CC CCS) (seawater)",2080
"Argentina","gas (CC CCS) (seawater)",2085
"Argentina","gas (CC CCS) (seawater)",2090
"Argentina","gas (CC CCS) (seawater)",2095
"Argentina","gas (CC CCS) (seawater)",2100
"Argentina","gas (CC CCS) (recirculating)",1975
"Argentina","gas (CC CCS) (recirculating)",1990
"Argentina","gas (CC CCS) (recirculating)",2005
"Argentina","gas (CC CCS) (recirculating)",2010
"Argentina","gas (CC CCS) (recirculating)",2015
"Argentina","gas (CC CCS) (recirculating)",2020
"Argentina","gas (CC CCS) (recirculating)",2025
"Argentina","gas (CC CCS) (recirculating)",2030
"Argentina","gas (CC CCS) (recirculating)",2035
"Argentina","gas (CC CCS) (recirculating)",2040
"Argentina","gas (CC CCS) (recirculating)",2045
"Argentina","gas (CC CCS) (recirculating)",2050
"Argentina","gas (CC CCS) (recirculating)",2055
"Argentina","gas (CC CCS) (recirculating)",2060
"Argentina","gas (CC CCS) (recirculating)",2065
"Argentina","gas (CC CCS) (recirculating)",2070
"Argentina","gas (CC CCS) (recirculating)",2075
"Argentina","gas (CC CCS) (recirculating)",2080
"Argentina","gas (CC CCS) (recirculating)",2085
"Argentina","gas (CC CCS) (recirculating)",2090
"Argentina","gas (CC CCS) (recirculating)",2095
"Argentina","gas (CC CCS) (recirculating)",2100
"Argentina","gas (CC CCS) (dry cooling)",1975
