"region","technology","year"
"European Free Trade Association","gas (steam/CT)",2045
"European Free Trade Association","gas (steam/CT)",2050
"European Free Trade Association","gas (steam/CT)",2055
"European Free Trade Association","gas (steam/CT)",2060
"European Free Trade Association","gas (steam/CT)",2065
"European Free Trade Association","gas (steam/CT)",2070
"European Free Trade Association","gas (steam/CT)",2075
"European Free Trade Association","gas (steam/CT)",2080
"European Free Trade Association","gas (steam/CT)",2085
"European Free Trade Association","gas (steam/CT)",2090
"European Free Trade Association","gas (steam/CT)",2095
"European Free Trade Association","gas (steam/CT)",2100
"European Free Trade Association","geothermal",1975
"European Free Trade Association","geothermal",1990
"European Free Trade Association","geothermal",2005
"European Free Trade Association","geothermal",2010
"European Free Trade Association","geothermal",2015
"European Free Trade Association","geothermal",2020
"European Free Trade Association","geothermal",2025
"European Free Trade Association","geothermal",2030
"European Free Trade Association","geothermal",2035
"European Free Trade Association","geothermal",2040
"European Free Trade Association","geothermal",2045
"European Free Trade Association","geothermal",2050
"European Free Trade Association","geothermal",2055
"European Free Trade Association","geothermal",2060
"European Free Trade Association","geothermal",2065
"European Free Trade Association","geothermal",2070
"European Free Trade Association","geothermal",2075
"European Free Trade Association","geothermal",2080
"European Free Trade Association","geothermal",2085
"European Free Trade Association","geothermal",2090
"European Free Trade Association","geothermal",2095
"European Free Trade Association","geothermal",2100
"European Free Trade Association","refined liquids (CC CCS)",1975
"European Free Trade Association","refined liquids (CC CCS)",1990
"European Free Trade Association","refined liquids (CC CCS)",2005
"European Free Trade Association","refined liquids (CC CCS)",2010
"European Free Trade Association","refined liquids (CC CCS)",2015
"European Free Trade Association","refined liquids (CC CCS)",2020
"European Free Trade Association","refined liquids (CC CCS)",2025
"European Free Trade Association","refined liquids (CC CCS)",2030
"European Free Trade Association","refined liquids (CC CCS)",2035
"European Free Trade Association","refined liquids (CC CCS)",2040
"European Free Trade Association","refined liquids (CC CCS)",2045
"European Free Trade Association","refined liquids (CC CCS)",2050
"European Free Trade Association","refined liquids (CC CCS)",2055
"European Free Trade Association","refined liquids (CC CCS)",2060
"European Free Trade Association","refined liquids (CC CCS)",2065
"European Free Trade Association","refined liquids (CC CCS)",2070
"European Free Trade Association","refined liquids (CC CCS)",2075
"European Free Trade Association","refined liquids (CC CCS)",2080
"European Free Trade Association","refined liquids (CC CCS)",2085
"European Free Trade Association","refined liquids (CC CCS)",2090
"European Free Trade Association","refined liquids (CC CCS)",2095
"European Free Trade Association","refined liquids (CC CCS)",2100
"European Free Trade Association","refined liquids (CC)",1975
"European Free Trade Association","refined liquids (CC)",1990
"European Free Trade Association","refined liquids (CC)",2005
"European Free Trade Association","refined liquids (CC)",2010
"European Free Trade Association","refined liquids (CC)",2015
"European Free Trade Association","refined liquids (CC)",2020
"European Free Trade Association","refined liquids (CC)",2025
"European Free Trade Association","refined liquids (CC)",2030
"European Free Trade Association","refined liquids (CC)",2035
"European Free Trade Association","refined liquids (CC)",2040
"European Free Trade Association","refined liquids (CC)",2045
"European Free Trade Association","refined liquids (CC)",2050
"European Free Trade Association","refined liquids (CC)",2055
"European Free Trade Association","refined liquids (CC)",2060
"European Free Trade Association","refined liquids (CC)",2065
"European Free Trade Association","refined liquids (CC)",2070
"European Free Trade Association","refined liquids (CC)",2075
"European Free Trade Association","refined liquids (CC)",2080
"European Free Trade Association","refined liquids (CC)",2085
"European Free Trade Association","refined liquids (CC)",2090
"European Free Trade Association","refined liquids (CC)",2095
"European Free Trade Association","refined liquids (CC)",2100
"European Free Trade Association","refined liquids (steam/CT)",1975
"European Free Trade Association","refined liquids (steam/CT)",1990
"European Free Trade Association","refined liquids (steam/CT)",2005
"European Free Trade Association","refined liquids (steam/CT)",2010
"European Free Trade Association","refined liquids (steam/CT)",2015
"European Free Trade Association","refined liquids (steam/CT)",2020
"European Free Trade Association","refined liquids (steam/CT)",2025
"European Free Trade Association","refined liquids (steam/CT)",2030
"European Free Trade Association","refined liquids (steam/CT)",2035
"European Free Trade Association","refined liquids (steam/CT)",2040
"European Free Trade Association","refined liquids (steam/CT)",2045
"European Free Trade Association","refined liquids (steam/CT)",2050
"European Free Trade Association","refined liquids (steam/CT)",2055
"European Free Trade Association","refined liquids (steam/CT)",2060
"European Free Trade Association","refined liquids (steam/CT)",2065
"European Free Trade Association","refined liquids (steam/CT)",2070
"European Free Trade Association","refined liquids (steam/CT)",2075
"European Free Trade Association","refined liquids (steam/CT)",2080
"European Free Trade Association","refined liquids (steam/CT)",2085
"European Free Trade Association","refined liquids (steam/CT)",2090
"European Free Trade Association","refined liquids (steam/CT)",2095
"European Free Trade Association","refined liquids (steam/CT)",2100
"European Free Trade Association","rooftop_pv",1975
"European Free Trade Association","rooftop_pv",1990
"European Free Trade Association","rooftop_pv",2005
"European Free Trade Association","rooftop_pv",2010
"European Free Trade Association","rooftop_pv",2015
"European Free Trade Association","rooftop_pv",2020
"European Free Trade Association","rooftop_pv",2025
"European Free Trade Association","rooftop_pv",2030
"European Free Trade Association","rooftop_pv",2035
"European Free Trade Association","rooftop_pv",2040
"European Free Trade Association","rooftop_pv",2045
"European Free Trade Association","rooftop_pv",2050
"European Free Trade Association","rooftop_pv",2055
"European Free Trade Association","rooftop_pv",2060
"European Free Trade Association","rooftop_pv",2065
"European Free Trade Association","rooftop_pv",2070
"European Free Trade Association","rooftop_pv",2075
"European Free Trade Association","rooftop_pv",2080
"European Free Trade Association","rooftop_pv",2085
"European Free Trade Association","rooftop_pv",2090
"European Free Trade Association","rooftop_pv",2095
"European Free Trade Association","rooftop_pv",2100
"European Free Trade Association","wind",1975
"European Free Trade Association","wind",1990
"European Free Trade Association","wind",2005
"European Free Trade Association","wind",2010
"European Free Trade Association","wind",2015
"European Free Trade Association","wind",2020
"European Free Trade Association","wind",2025
"European Free Trade Association","wind",2030
"European Free Trade Association","wind",2035
"European Free Trade Association","wind",2040
"European Free Trade Association","wind",2045
"European Free Trade Association","wind",2050
"European Free Trade Association","wind",2055
"European Free Trade Association","wind",2060
"European Free Trade Association","wind",2065
"European Free Trade Association","wind",2070
"European Free Trade Association","wind",2075
"European Free Trade Association","wind",2080
"European Free Trade Association","wind",2085
"European Free Trade Association","wind",2090
"European Free Trade Association","wind",2095
"European Free Trade Association","wind",2100
"European Free Trade Association","wind_offshore",1975
"European Free Trade Association","wind_offshore",1990
"European Free Trade Association","wind_offshore",2005
"European Free Trade Association","wind_offshore",2010
"European Free Trade Association","wind_offshore",2015
"European Free Trade Association","wind_offshore",2020
"European Free Trade Association","wind_offshore",2025
"European Free Trade Association","wind_offshore",2030
"European Free Trade Association","wind_offshore",2035
"European Free Trade Association","wind_offshore",2040
"European Free Trade Association","wind_offshore",2045
"European Free Trade Association","wind_offshore",2050
"European Free Trade Association","wind_offshore",2055
"European Free Trade Association","wind_offshore",2060
"European Free Trade Association","wind_offshore",2065
"European Free Trade Association","wind_offshore",2070
"European Free Trade Association","wind_offshore",2075
"European Free Trade Association","wind_offshore",2080
"European Free Trade Association","wind_offshore",2085
"European Free Trade Association","wind_offshore",2090
"European Free Trade Association","wind_offshore",2095
"European Free Trade Association","wind_offshore",2100
"European Free Trade Association","wind_storage",1975
"European Free Trade Association","wind_storage",1990
"European Free Trade Association","wind_storage",2005
"European Free Trade Association","wind_storage",2010
"European Free Trade Association","wind_storage",2015
"European Free Trade Association","wind_storage",2020
"European Free Trade Association","wind_storage",2025
"European Free Trade Association","wind_storage",2030
"European Free Trade Association","wind_storage",2035
"European Free Trade Association","wind_storage",2040
"European Free Trade Association","wind_storage",2045
"European Free Trade Association","wind_storage",2050
"European Free Trade Association","wind_storage",2055
"European Free Trade Association","wind_storage",2060
"European Free Trade Association","wind_storage",2065
"European Free Trade Association","wind_storage",2070
"European Free Trade Association","wind_storage",2075
"European Free Trade Association","wind_storage",2080
"European Free Trade Association","wind_storage",2085
"European Free Trade Association","wind_storage",2090
"European Free Trade Association","wind_storage",2095
"European Free Trade Association","wind_storage",2100
"India","CSP",1975
"India","CSP",1990
"India","CSP",2005
"India","CSP",2010
"India","CSP",2015
"India","CSP",2020
"India","CSP",2025
"India","CSP",2030
"India","CSP",2035
"India","CSP",2040
"India","CSP",2045
"India","CSP",2050
"India","CSP",2055
"India","CSP",2060
"India","CSP",2065
"India","CSP",2070
"India","CSP",2075
"India","CSP",2080
"India","CSP",2085
"India","CSP",2090
"India","CSP",2095
"India","CSP",2100
"India","CSP_storage",1975
"India","CSP_storage",1990
"India","CSP_storage",2005
"India","CSP_storage",2010
"India","CSP_storage",2015
"India","CSP_storage",2020
"India","CSP_storage",2025
"India","CSP_storage",2030
"India","CSP_storage",2035
"India","CSP_storage",2040
"India","CSP_storage",2045
"India","CSP_storage",2050
"India","CSP_storage",2055
"India","CSP_storage",2060
"India","CSP_storage",2065
"India","CSP_storage",2070
"India","CSP_storage",2075
"India","CSP_storage",2080
"India","CSP_storage",2085
"India","CSP_storage",2090
"India","CSP_storage",2095
"India","CSP_storage",2100
"India","Gen_III",1975
"India","Gen_III",1990
"India","Gen_III",2005
"India","Gen_III",2010
"India","Gen_III",2015
"India","Gen_III",2020
"India","Gen_III",2025
"India","Gen_III",2030
"India","Gen_III",2035
"India","Gen_III",2040
"India","Gen_III",2045
"India","Gen_III",2050
"India","Gen_III",2055
"India","Gen_III",2060
"India","Gen_III",2065
"India","Gen_III",2070
"India","Gen_III",2075
"India","Gen_III",2080
"India","Gen_III",2085
"India","Gen_III",2090
"India","Gen_III",2095
"India","Gen_III",2100
"India","Gen_II_LWR",1975
"India","Gen_II_LWR",1990
"India","Gen_II_LWR",2005
"India","Gen_II_LWR",2010
"India","Gen_II_LWR",2015
"India","Gen_II_LWR",2020
"India","Gen_II_LWR",2025
"India","Gen_II_LWR",2030
"India","Gen_II_LWR",2035
"India","Gen_II_LWR",2040
"India","Gen_II_LWR",2045
"India","Gen_II_LWR",2050
"India","Gen_II_LWR",2055
"India","Gen_II_LWR",2060
"India","Gen_II_LWR",2065
"India","Gen_II_LWR",2070
"India","Gen_II_LWR",2075
"India","Gen_II_LWR",2080
"India","Gen_II_LWR",2085
"India","Gen_II_LWR",2090
"India","Gen_II_LWR",2095
"India","Gen_II_LWR",2100
"India","PV",1975
"India","PV",1990
"India","PV",2005
"India","PV",2010
"India","PV",2015
"India","PV",2020
"India","PV",2025
"India","PV",2030
"India","PV",2035
"India","PV",2040
"India","PV",2045
"India","PV",2050
"India","PV",2055
"India","PV",2060
"India","PV",2065
"India","PV",2070
"India","PV",2075
"India","PV",2080
"India","PV",2085
"India","PV",2090
"India","PV",2095
"India","PV",2100
"India","PV_storage",1975
"India","PV_storage",1990
"India","PV_storage",2005
"India","PV_storage",2010
"India","PV_storage",2015
"India","PV_storage",2020
"India","PV_storage",2025
"India","PV_storage",2030
"India","PV_storage",2035
"India","PV_storage",2040
"India","PV_storage",2045
"India","PV_storage",2050
"India","PV_storage",2055
"India","PV_storage",2060
"India","PV_storage",2065
"India","PV_storage",2070
"India","PV_storage",2075
"India","PV_storage",2080
"India","PV_storage",2085
"India","PV_storage",2090
"India","PV_storage",2095
"India","PV_storage",2100
"India","biomass (IGCC CCS)",1975
"India","biomass (IGCC CCS)",1990
"India","biomass (IGCC CCS)",2005
"India","biomass (IGCC CCS)",2010
"India","biomass (IGCC CCS)",2015
"India","biomass (IGCC CCS)",2020
"India","biomass (IGCC CCS)",2025
"India","biomass (IGCC CCS)",2030
"India","biomass (IGCC CCS)",2035
"India","biomass (IGCC CCS)",2040
"India","biomass (IGCC CCS)",2045
"India","biomass (IGCC CCS)",2050
"India","biomass (IGCC CCS)",2055
"India","biomass (IGCC CCS)",2060
"India","biomass (IGCC CCS)",2065
"India","biomass (IGCC CCS)",2070
"India","biomass (IGCC CCS)",2075
"India","biomass (IGCC CCS)",2080
"India","biomass (IGCC CCS)",2085
"India","biomass (IGCC CCS)",2090
"India","biomass (IGCC CCS)",2095
"India","biomass (IGCC CCS)",2100
"India","biomass (IGCC)",1975
"India","biomass (IGCC)",1990
"India","biomass (IGCC)",2005
"India","biomass (IGCC)",2010
"India","biomass (IGCC)",2015
"India","biomass (IGCC)",2020
"India","biomass (IGCC)",2025
"India","biomass (IGCC)",2030
"India","biomass (IGCC)",2035
"India","biomass (IGCC)",2040
"India","biomass (IGCC)",2045
"India","biomass (IGCC)",2050
"India","biomass (IGCC)",2055
"India","biomass (IGCC)",2060
"India","biomass (IGCC)",2065
"India","biomass (IGCC)",2070
"India","biomass (IGCC)",2075
"India","biomass (IGCC)",2080
"India","biomass (IGCC)",2085
"India","biomass (IGCC)",2090
"India","biomass (IGCC)",2095
"India","biomass (IGCC)",2100
"India","biomass (conv CCS)",1975
"India","biomass (conv CCS)",1990
"India","biomass (conv CCS)",2005
"India","biomass (conv CCS)",2010
"India","biomass (conv CCS)",2015
"India","biomass (conv CCS)",2020
"India","biomass (conv CCS)",2025
"India","biomass (conv CCS)",2030
"India","biomass (conv CCS)",2035
"India","biomass (conv CCS)",2040
"India","biomass (conv CCS)",2045
"India","biomass (conv CCS)",2050
"India","biomass (conv CCS)",2055
"India","biomass (conv CCS)",2060
"India","biomass (conv CCS)",2065
"India","biomass (conv CCS)",2070
"India","biomass (conv CCS)",2075
"India","biomass (conv CCS)",2080
"India","biomass (conv CCS)",2085
"India","biomass (conv CCS)",2090
"India","biomass (conv CCS)",2095
"India","biomass (conv CCS)",2100
"India","biomass (conv)",1975
"India","biomass (conv)",1990
"India","biomass (conv)",2005
"India","biomass (conv)",2010
"India","biomass (conv)",2015
"India","biomass (conv)",2020
"India","biomass (conv)",2025
"India","biomass (conv)",2030
"India","biomass (conv)",2035
"India","biomass (conv)",2040
"India","biomass (conv)",2045
"India","biomass (conv)",2050
"India","biomass (conv)",2055
"India","biomass (conv)",2060
"India","biomass (conv)",2065
"India","biomass (conv)",2070
"India","biomass (conv)",2075
"India","biomass (conv)",2080
"India","biomass (conv)",2085
"India","biomass (conv)",2090
"India","biomass (conv)",2095
"India","biomass (conv)",2100
"India","coal (IGCC CCS)",1975
"India","coal (IGCC CCS)",1990
"India","coal (IGCC CCS)",2005
"India","coal (IGCC CCS)",2010
"India","coal (IGCC CCS)",2015
"India","coal (IGCC CCS)",2020
"India","coal (IGCC CCS)",2025
"India","coal (IGCC CCS)",2030
"India","coal (IGCC CCS)",2035
"India","coal (IGCC CCS)",2040
"India","coal (IGCC CCS)",2045
"India","coal (IGCC CCS)",2050
"India","coal (IGCC CCS)",2055
"India","coal (IGCC CCS)",2060
"India","coal (IGCC CCS)",2065
"India","coal (IGCC CCS)",2070
"India","coal (IGCC CCS)",2075
"India","coal (IGCC CCS)",2080
"India","coal (IGCC CCS)",2085
"India","coal (IGCC CCS)",2090
"India","coal (IGCC CCS)",2095
"India","coal (IGCC CCS)",2100
"India","coal (IGCC)",1975
"India","coal (IGCC)",1990
"India","coal (IGCC)",2005
"India","coal (IGCC)",2010
"India","coal (IGCC)",2015
"India","coal (IGCC)",2020
"India","coal (IGCC)",2025
"India","coal (IGCC)",2030
"India","coal (IGCC)",2035
"India","coal (IGCC)",2040
"India","coal (IGCC)",2045
"India","coal (IGCC)",2050
"India","coal (IGCC)",2055
"India","coal (IGCC)",2060
"India","coal (IGCC)",2065
"India","coal (IGCC)",2070
"India","coal (IGCC)",2075
"India","coal (IGCC)",2080
"India","coal (IGCC)",2085
"India","coal (IGCC)",2090
"India","coal (IGCC)",2095
"India","coal (IGCC)",2100
"India","coal (conv pul CCS)",1975
"India","coal (conv pul CCS)",1990
"India","coal (conv pul CCS)",2005
"India","coal (conv pul CCS)",2010
"India","coal (conv pul CCS)",2015
"India","coal (conv pul CCS)",2020
"India","coal (conv pul CCS)",2025
"India","coal (conv pul CCS)",2030
"India","coal (conv pul CCS)",2035
"India","coal (conv pul CCS)",2040
"India","coal (conv pul CCS)",2045
"India","coal (conv pul CCS)",2050
"India","coal (conv pul CCS)",2055
"India","coal (conv pul CCS)",2060
"India","coal (conv pul CCS)",2065
"India","coal (conv pul CCS)",2070
"India","coal (conv pul CCS)",2075
"India","coal (conv pul CCS)",2080
"India","coal (conv pul CCS)",2085
"India","coal (conv pul CCS)",2090
"India","coal (conv pul CCS)",2095
"India","coal (conv pul CCS)",2100
"India","coal (conv pul)",1975
"India","coal (conv pul)",1990
"India","coal (conv pul)",2005
"India","coal (conv pul)",2010
"India","coal (conv pul)",2015
"India","coal (conv pul)",2020
"India","coal (conv pul)",2025
"India","coal (conv pul)",2030
"India","coal (conv pul)",2035
"India","coal (conv pul)",2040
"India","coal (conv pul)",2045
"India","coal (conv pul)",2050
"India","coal (conv pul)",2055
"India","coal (conv pul)",2060
"India","coal (conv pul)",2065
"India","coal (conv pul)",2070
"India","coal (conv pul)",2075
"India","coal (conv pul)",2080
"India","coal (conv pul)",2085
"India","coal (conv pul)",2090
"India","coal (conv pul)",2095
"India","coal (conv pul)",2100
"India","gas (CC CCS)",1975
"India","gas (CC CCS)",1990
"India","gas (CC CCS)",2005
"India","gas (CC CCS)",2010
"India","gas (CC CCS)",2015
"India","gas (CC CCS)",2020
"India","gas (CC CCS)",2025
"India","gas (CC CCS)",2030
"India","gas (CC CCS)",2035
"India","gas (CC CCS)",2040
"India","gas (CC CCS)",2045
"India","gas (CC CCS)",2050
"India","gas (CC CCS)",2055
"India","gas (CC CCS)",2060
"India","gas (CC CCS)",2065
"India","gas (CC CCS)",2070
"India","gas (CC CCS)",2075
"India","gas (CC CCS)",2080
"India","gas (CC CCS)",2085
"India","gas (CC CCS)",2090
"India","gas (CC CCS)",2095
"India","gas (CC CCS)",2100
"India","gas (CC)",1975
"India","gas (CC)",1990
"India","gas (CC)",2005
"India","gas (CC)",2010
"India","gas (CC)",2015
"India","gas (CC)",2020
"India","gas (CC)",2025
"India","gas (CC)",2030
"India","gas (CC)",2035
"India","gas (CC)",2040
"India","gas (CC)",2045
"India","gas (CC)",2050
"India","gas (CC)",2055
"India","gas (CC)",2060
"India","gas (CC)",2065
"India","gas (CC)",2070
"India","gas (CC)",2075
"India","gas (CC)",2080
"India","gas (CC)",2085
"India","gas (CC)",2090
"India","gas (CC)",2095
"India","gas (CC)",2100
"India","gas (steam/CT)",1975
"India","gas (steam/CT)",1990
"India","gas (steam/CT)",2005
"India","gas (steam/CT)",2010
"India","gas (steam/CT)",2015
"India","gas (steam/CT)",2020
"India","gas (steam/CT)",2025
"India","gas (steam/CT)",2030
"India","gas (steam/CT)",2035
"India","gas (steam/CT)",2040
"India","gas (steam/CT)",2045
"India","gas (steam/CT)",2050
"India","gas (steam/CT)",2055
"India","gas (steam/CT)",2060
"India","gas (steam/CT)",2065
"India","gas (steam/CT)",2070
"India","gas (steam/CT)",2075
"India","gas (steam/CT)",2080
"India","gas (steam/CT)",2085
"India","gas (steam/CT)",2090
"India","gas (steam/CT)",2095
"India","gas (steam/CT)",2100
"India","geothermal",1975
"India","geothermal",1990
"India","geothermal",2005
"India","geothermal",2010
"India","geothermal",2015
"India","geothermal",2020
"India","geothermal",2025
"India","geothermal",2030
"India","geothermal",2035
"India","geothermal",2040
"India","geothermal",2045
"India","geothermal",2050
"India","geothermal",2055
"India","geothermal",2060
"India","geothermal",2065
"India","geothermal",2070
"India","geothermal",2075
"India","geothermal",2080
"India","geothermal",2085
"India","geothermal",2090
"India","geothermal",2095
"India","geothermal",2100
"India","refined liquids (CC CCS)",1975
"India","refined liquids (CC CCS)",1990
"India","refined liquids (CC CCS)",2005
"India","refined liquids (CC CCS)",2010
"India","refined liquids (CC CCS)",2015
"India","refined liquids (CC CCS)",2020
"India","refined liquids (CC CCS)",2025
"India","refined liquids (CC CCS)",2030
"India","refined liquids (CC CCS)",2035
"India","refined liquids (CC CCS)",2040
"India","refined liquids (CC CCS)",2045
"India","refined liquids (CC CCS)",2050
"India","refined liquids (CC CCS)",2055
"India","refined liquids (CC CCS)",2060
"India","refined liquids (CC CCS)",2065
"India","refined liquids (CC CCS)",2070
"India","refined liquids (CC CCS)",2075
"India","refined liquids (CC CCS)",2080
"India","refined liquids (CC CCS)",2085
"India","refined liquids (CC CCS)",2090
"India","refined liquids (CC CCS)",2095
"India","refined liquids (CC CCS)",2100
"India","refined liquids (CC)",1975
"India","refined liquids (CC)",1990
"India","refined liquids (CC)",2005
"India","refined liquids (CC)",2010
"India","refined liquids (CC)",2015
"India","refined liquids (CC)",2020
"India","refined liquids (CC)",2025
"India","refined liquids (CC)",2030
"India","refined liquids (CC)",2035
"India","refined liquids (CC)",2040
"India","refined liquids (CC)",2045
"India","refined liquids (CC)",2050
"India","refined liquids (CC)",2055
"India","refined liquids (CC)",2060
"India","refined liquids (CC)",2065
"India","refined liquids (CC)",2070
"India","refined liquids (CC)",2075
"India","refined liquids (CC)",2080
"India","refined liquids (CC)",2085
"India","refined liquids (CC)",2090
"India","refined liquids (CC)",2095
"India","refined liquids (CC)",2100
"India","refined liquids (steam/CT)",1975
"India","refined liquids (steam/CT)",1990
"India","refined liquids (steam/CT)",2005
"India","refined liquids (steam/CT)",2010
"India","refined liquids (steam/CT)",2015
"India","refined liquids (steam/CT)",2020
"India","refined liquids (steam/CT)",2025
"India","refined liquids (steam/CT)",2030
"India","refined liquids (steam/CT)",2035
"India","refined liquids (steam/CT)",2040
"India","refined liquids (steam/CT)",2045
"India","refined liquids (steam/CT)",2050
"India","refined liquids (steam/CT)",2055
"India","refined liquids (steam/CT)",2060
"India","refined liquids (steam/CT)",2065
"India","refined liquids (steam/CT)",2070
"India","refined liquids (steam/CT)",2075
"India","refined liquids (steam/CT)",2080
"India","refined liquids (steam/CT)",2085
"India","refined liquids (steam/CT)",2090
"India","refined liquids (steam/CT)",2095
"India","refined liquids (steam/CT)",2100
"India","rooftop_pv",1975
"India","rooftop_pv",1990
"India","rooftop_pv",2005
"India","rooftop_pv",2010
"India","rooftop_pv",2015
"India","rooftop_pv",2020
"India","rooftop_pv",2025
"India","rooftop_pv",2030
"India","rooftop_pv",2035
"India","rooftop_pv",2040
"India","rooftop_pv",2045
"India","rooftop_pv",2050
"India","rooftop_pv",2055
"India","rooftop_pv",2060
"India","rooftop_pv",2065
"India","rooftop_pv",2070
"India","rooftop_pv",2075
"India","rooftop_pv",2080
"India","rooftop_pv",2085
"India","rooftop_pv",2090
"India","rooftop_pv",2095
"India","rooftop_pv",2100
"India","wind",1975
"India","wind",1990
"India","wind",2005
"India","wind",2010
"India","wind",2015
"India","wind",2020
"India","wind",2025
"India","wind",2030
"India","wind",2035
"India","wind",2040
"India","wind",2045
"India","wind",2050
"India","wind",2055
"India","wind",2060
"India","wind",2065
"India","wind",2070
"India","wind",2075
"India","wind",2080
"India","wind",2085
"India","wind",2090
"India","wind",2095
"India","wind",2100
"India","wind_offshore",1975
"India","wind_offshore",1990
"India","wind_offshore",2005
"India","wind_offshore",2010
"India","wind_offshore",2015
"India","wind_offshore",2020
"India","wind_offshore",2025
"India","wind_offshore",2030
"India","wind_offshore",2035
"India","wind_offshore",2040
"India","wind_offshore",2045
"India","wind_offshore",2050
"India","wind_offshore",2055
"India","wind_offshore",2060
"India","wind_offshore",2065
"India","wind_offshore",2070
"India","wind_offshore",2075
"India","wind_offshore",2080
"India","wind_offshore",2085
"India","wind_offshore",2090
"India","wind_offshore",2095
"India","wind_offshore",2100
"India","wind_storage",1975
"India","wind_storage",1990
"India","wind_storage",2005
"India","wind_storage",2010
"India","wind_storage",2015
"India","wind_storage",2020
"India","wind_storage",2025
"India","wind_storage",2030
"India","wind_storage",2035
"India","wind_storage",2040
"India","wind_storage",2045
"India","wind_storage",2050
"India","wind_storage",2055
"India","wind_storage",2060
"India","wind_storage",2065
"India","wind_storage",2070
"India","wind_storage",2075
"India","wind_storage",2080
"India","wind_storage",2085
"India","wind_storage",2090
"India","wind_storage",2095
"India","wind_storage",2100
"Indonesia","CSP",1975
"Indonesia","CSP",1990
"Indonesia","CSP",2005
"Indonesia","CSP",2010
"Indonesia","CSP",2015
"Indonesia","CSP",2020
"Indonesia","CSP",2025
"Indonesia","CSP",2030
"Indonesia","CSP",2035
"Indonesia","CSP",2040
"Indonesia","CSP",2045
"Indonesia","CSP",2050
"Indonesia","CSP",2055
"Indonesia","CSP",2060
"Indonesia","CSP",2065
"Indonesia","CSP",2070
"Indonesia","CSP",2075
"Indonesia","CSP",2080
"Indonesia","CSP",2085
"Indonesia","CSP",2090
"Indonesia","CSP",2095
"Indonesia","CSP",2100
"Indonesia","CSP_storage",1975
"Indonesia","CSP_storage",1990
"Indonesia","CSP_storage",2005
"Indonesia","CSP_storage",2010
"Indonesia","CSP_storage",2015
"Indonesia","CSP_storage",2020
"Indonesia","CSP_storage",2025
"Indonesia","CSP_storage",2030
"Indonesia","CSP_storage",2035
"Indonesia","CSP_storage",2040
"Indonesia","CSP_storage",2045
"Indonesia","CSP_storage",2050
"Indonesia","CSP_storage",2055
"Indonesia","CSP_storage",2060
"Indonesia","CSP_storage",2065
"Indonesia","CSP_storage",2070
"Indonesia","CSP_storage",2075
"Indonesia","CSP_storage",2080
"Indonesia","CSP_storage",2085
"Indonesia","CSP_storage",2090
"Indonesia","CSP_storage",2095
"Indonesia","CSP_storage",2100
"Indonesia","Gen_III",1975
"Indonesia","Gen_III",1990
"Indonesia","Gen_III",2005
"Indonesia","Gen_III",2010
"Indonesia","Gen_III",2015
"Indonesia","Gen_III",2020
"Indonesia","Gen_III",2025
"Indonesia","Gen_III",2030
"Indonesia","Gen_III",2035
"Indonesia","Gen_III",2040
"Indonesia","Gen_III",2045
"Indonesia","Gen_III",2050
"Indonesia","Gen_III",2055
"Indonesia","Gen_III",2060
"Indonesia","Gen_III",2065
"Indonesia","Gen_III",2070
"Indonesia","Gen_III",2075
"Indonesia","Gen_III",2080
"Indonesia","Gen_III",2085
"Indonesia","Gen_III",2090
"Indonesia","Gen_III",2095
"Indonesia","Gen_III",2100
"Indonesia","Gen_II_LWR",1975
"Indonesia","Gen_II_LWR",1990
"Indonesia","Gen_II_LWR",2005
"Indonesia","Gen_II_LWR",2010
"Indonesia","Gen_II_LWR",2015
"Indonesia","Gen_II_LWR",2020
"Indonesia","Gen_II_LWR",2025
"Indonesia","Gen_II_LWR",2030
"Indonesia","Gen_II_LWR",2035
"Indonesia","Gen_II_LWR",2040
"Indonesia","Gen_II_LWR",2045
"Indonesia","Gen_II_LWR",2050
"Indonesia","Gen_II_LWR",2055
"Indonesia","Gen_II_LWR",2060
"Indonesia","Gen_II_LWR",2065
"Indonesia","Gen_II_LWR",2070
"Indonesia","Gen_II_LWR",2075
"Indonesia","Gen_II_LWR",2080
"Indonesia","Gen_II_LWR",2085
"Indonesia","Gen_II_LWR",2090
"Indonesia","Gen_II_LWR",2095
"Indonesia","Gen_II_LWR",2100
"Indonesia","PV",1975
"Indonesia","PV",1990
"Indonesia","PV",2005
"Indonesia","PV",2010
"Indonesia","PV",2015
"Indonesia","PV",2020
"Indonesia","PV",2025
"Indonesia","PV",2030
"Indonesia","PV",2035
"Indonesia","PV",2040
"Indonesia","PV",2045
"Indonesia","PV",2050
"Indonesia","PV",2055
"Indonesia","PV",2060
"Indonesia","PV",2065
"Indonesia","PV",2070
"Indonesia","PV",2075
"Indonesia","PV",2080
"Indonesia","PV",2085
"Indonesia","PV",2090
"Indonesia","PV",2095
"Indonesia","PV",2100
"Indonesia","PV_storage",1975
"Indonesia","PV_storage",1990
"Indonesia","PV_storage",2005
"Indonesia","PV_storage",2010
"Indonesia","PV_storage",2015
"Indonesia","PV_storage",2020
"Indonesia","PV_storage",2025
"Indonesia","PV_storage",2030
"Indonesia","PV_storage",2035
"Indonesia","PV_storage",2040
"Indonesia","PV_storage",2045
"Indonesia","PV_storage",2050
"Indonesia","PV_storage",2055
"Indonesia","PV_storage",2060
"Indonesia","PV_storage",2065
"Indonesia","PV_storage",2070
"Indonesia","PV_storage",2075
